Hour,m5a.large,t2.large,m4.4xlarge,m5.4xlarge,c4.8xlarge,t3.small,t2.2xlarge,m5.2xlarge,r5.large,c5.4xlarge,t3.medium,m5a.2xlarge,t3a.small,c5ad.8xlarge,c5d.4xlarge,c5.xlarge,c5.large,c5ad.2xlarge,m5d.large,t3.large,m5.12xlarge,t2.xlarge,i3.xlarge,i3.4xlarge,c5n.large,c3.xlarge,c5a.2xlarge,c4.large,t3.micro,c5ad.4xlarge,c5d.18xlarge,c4.2xlarge,c4.4xlarge,c3.2xlarge,m4.2xlarge,m5d.xlarge,m5ad.large,i3.2xlarge,c5.18xlarge,m5d.4xlarge,c3.large,c5.2xlarge,m5d.8xlarge,c5ad.xlarge,c5d.9xlarge,m3.medium,m5.xlarge,c4.xlarge,c5d.xlarge,t3.2xlarge,r3.xlarge,m5d.2xlarge,c5d.2xlarge,t2.medium,t2.small,t3.xlarge,t3.nano
21881,4,0,0,0,0,9,0,0,0,186,6,0,0,0,1,65,45,0,18,3,0,0,0,0,0,0,0,14,34,2,2,732,36,0,0,75,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21882,4,0,0,0,0,9,0,0,0,186,6,0,0,0,1,65,45,0,18,3,0,0,0,0,0,0,0,14,34,2,2,732,36,0,0,75,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21883,4,0,0,0,0,9,0,0,0,186,6,0,0,0,1,65,45,0,18,3,0,0,0,0,0,0,0,14,34,2,2,732,36,0,0,75,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21884,4,0,0,0,0,9,0,0,0,186,6,0,0,0,1,65,45,0,18,3,0,0,0,0,0,0,0,14,34,2,2,732,36,0,0,75,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21885,4,0,0,0,0,9,0,0,0,186,6,0,0,0,1,65,45,0,18,3,0,0,0,0,0,0,0,14,34,2,2,732,36,0,0,75,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21886,4,0,0,0,0,9,0,0,0,186,6,0,0,0,1,65,45,0,18,3,0,0,0,0,0,0,0,14,34,2,2,732,36,0,0,75,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21887,4,0,0,0,0,9,0,0,0,186,6,0,0,0,1,65,45,0,18,3,0,0,0,0,0,0,0,14,34,2,2,732,36,0,0,75,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21888,4,0,0,0,0,9,0,0,0,186,6,0,0,0,1,65,45,0,18,3,0,0,0,0,0,0,0,14,34,2,2,732,36,0,0,75,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21889,4,0,0,0,0,9,0,0,0,186,6,0,0,0,1,65,45,0,18,3,0,0,0,0,0,0,0,14,34,2,2,732,36,0,0,75,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21890,4,0,0,0,0,9,0,0,0,186,6,0,0,0,1,65,45,0,18,3,0,0,0,0,0,0,0,14,34,2,2,732,36,0,0,75,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21891,4,0,0,0,0,9,0,0,0,186,6,0,0,0,1,65,45,0,18,3,0,0,0,0,0,0,0,14,34,2,2,732,36,0,0,75,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21892,4,0,0,0,0,9,0,0,0,186,6,0,0,0,1,65,45,0,18,3,0,0,0,0,0,0,0,14,34,2,2,732,36,0,0,75,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21893,4,0,0,0,0,9,0,0,0,186,6,0,0,0,1,65,45,0,18,3,0,0,0,0,0,0,0,14,34,2,2,732,36,0,0,75,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21894,4,0,0,0,0,9,0,0,0,186,6,0,0,0,1,65,45,0,18,3,0,0,0,0,0,0,0,14,34,2,2,732,36,0,0,75,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21895,4,0,0,0,0,9,0,0,0,186,6,0,0,0,1,65,45,0,18,3,0,0,0,0,0,0,0,14,34,2,2,732,36,0,0,75,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21896,4,0,0,0,0,9,0,0,0,197,6,0,0,0,3,55,65,0,18,4,0,0,0,0,0,0,0,16,37,2,2,793,29,0,0,75,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
21897,4,0,0,0,0,9,0,0,0,197,6,0,0,0,3,55,65,0,18,4,0,0,0,0,0,0,0,16,37,2,2,793,29,0,0,75,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
21898,4,0,0,0,0,9,0,0,0,197,6,0,0,0,3,55,65,0,18,4,0,0,0,0,0,0,0,16,37,2,2,793,29,0,0,75,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
21899,4,0,0,0,0,9,0,0,0,197,6,0,0,0,3,55,65,0,18,4,0,0,0,0,0,0,0,16,37,2,2,793,29,0,0,75,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
21900,4,0,0,0,0,9,0,0,0,197,6,0,0,0,3,55,65,0,18,4,0,0,0,0,0,0,0,16,37,2,2,793,29,0,0,75,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
21901,4,0,0,0,0,9,0,0,0,197,6,0,0,0,3,55,65,0,18,4,0,0,0,0,0,0,0,16,37,2,2,793,29,0,0,75,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
21902,4,0,0,0,0,9,0,0,0,197,6,0,0,0,3,55,65,0,18,4,0,0,0,0,0,0,0,16,37,2,2,793,29,0,0,75,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
21903,4,0,0,0,0,9,0,0,0,197,6,0,0,0,3,55,65,0,18,4,0,0,0,0,0,0,0,16,37,2,2,793,29,0,0,75,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
21904,4,0,0,0,0,9,0,0,0,197,6,0,0,0,3,55,65,0,18,4,0,0,0,0,0,0,0,16,37,2,2,793,29,0,0,75,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
21905,4,0,0,0,0,9,0,0,0,197,6,0,0,0,3,55,65,0,18,4,0,0,0,0,0,0,0,16,37,2,2,793,29,0,0,75,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
21906,4,0,0,0,0,9,0,0,0,197,6,0,0,0,3,55,65,0,18,4,0,0,0,0,0,0,0,16,37,2,2,793,29,0,0,75,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
21907,4,0,0,0,0,9,0,0,0,197,6,0,0,0,3,55,65,0,18,4,0,0,0,0,0,0,0,16,37,2,2,793,29,0,0,75,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
21908,4,0,0,0,0,9,0,0,0,197,6,0,0,0,3,55,65,0,18,4,0,0,0,0,0,0,0,16,37,2,2,793,29,0,0,75,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
21909,4,0,0,0,0,9,0,0,0,197,6,0,0,0,3,55,65,0,18,4,0,0,0,0,0,0,0,16,37,2,2,793,29,0,0,75,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
21910,4,0,0,0,0,9,0,0,0,197,6,0,0,0,3,55,65,0,18,4,0,0,0,0,0,0,0,16,37,2,2,793,29,0,0,75,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
21911,4,0,0,0,0,9,0,0,0,197,6,0,0,0,3,55,65,0,18,4,0,0,0,0,0,0,0,16,37,2,2,793,29,0,0,75,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
21912,4,0,0,0,0,9,0,0,0,197,6,0,0,0,3,55,65,0,18,4,0,0,0,0,0,0,0,16,37,2,2,793,29,0,0,75,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
21913,4,0,0,0,0,9,0,0,0,197,6,0,0,0,3,55,65,0,18,4,0,0,0,0,0,0,0,16,37,2,2,793,29,0,0,75,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
21914,4,0,0,0,0,9,0,0,0,197,6,0,0,0,3,55,65,0,18,4,0,0,0,0,0,0,0,16,37,2,2,793,29,0,0,75,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
21915,4,0,0,0,0,9,0,0,0,197,6,0,0,0,3,55,65,0,18,4,0,0,0,0,0,0,0,16,37,2,2,793,29,0,0,75,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
21916,4,0,0,0,0,9,0,0,0,197,6,0,0,0,3,55,65,0,18,4,0,0,0,0,0,0,0,16,37,2,2,793,29,0,0,75,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
21917,4,0,0,0,0,9,0,0,0,197,6,0,0,0,3,55,65,0,18,4,0,0,0,0,0,0,0,16,37,2,2,793,29,0,0,75,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
21918,4,0,0,0,0,9,0,0,0,197,6,0,0,0,3,55,65,0,18,4,0,0,0,0,0,0,0,16,37,2,2,793,29,0,0,75,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
21919,4,0,0,0,0,9,0,0,0,197,6,0,0,0,3,55,65,0,18,4,0,0,0,0,0,0,0,16,37,2,2,793,29,0,0,75,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
21920,4,0,0,0,0,9,0,0,0,220,7,0,0,0,4,77,69,0,17,4,0,0,0,0,0,0,0,13,42,0,2,1036,20,0,0,75,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21921,4,0,0,0,0,9,0,0,0,220,7,0,0,0,4,77,69,0,17,4,0,0,0,0,0,0,0,13,42,0,2,1036,20,0,0,75,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21922,4,0,0,0,0,9,0,0,0,220,7,0,0,0,4,77,69,0,17,4,0,0,0,0,0,0,0,13,42,0,2,1036,20,0,0,75,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21923,4,0,0,0,0,9,0,0,0,220,7,0,0,0,4,77,69,0,17,4,0,0,0,0,0,0,0,13,42,0,2,1036,20,0,0,75,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21924,4,0,0,0,0,9,0,0,0,220,7,0,0,0,4,77,69,0,17,4,0,0,0,0,0,0,0,13,42,0,2,1036,20,0,0,75,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21925,4,0,0,0,0,9,0,0,0,220,7,0,0,0,4,77,69,0,17,4,0,0,0,0,0,0,0,13,42,0,2,1036,20,0,0,75,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21926,4,0,0,0,0,9,0,0,0,220,7,0,0,0,4,77,69,0,17,4,0,0,0,0,0,0,0,13,42,0,2,1036,20,0,0,75,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21927,4,0,0,0,0,9,0,0,0,220,7,0,0,0,4,77,69,0,17,4,0,0,0,0,0,0,0,13,42,0,2,1036,20,0,0,75,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21928,4,0,0,0,0,9,0,0,0,220,7,0,0,0,4,77,69,0,17,4,0,0,0,0,0,0,0,13,42,0,2,1036,20,0,0,75,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21929,4,0,0,0,0,9,0,0,0,220,7,0,0,0,4,77,69,0,17,4,0,0,0,0,0,0,0,13,42,0,2,1036,20,0,0,75,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21930,4,0,0,0,0,9,0,0,0,220,7,0,0,0,4,77,69,0,17,4,0,0,0,0,0,0,0,13,42,0,2,1036,20,0,0,75,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21931,4,0,0,0,0,9,0,0,0,220,7,0,0,0,4,77,69,0,17,4,0,0,0,0,0,0,0,13,42,0,2,1036,20,0,0,75,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21932,4,0,0,0,0,9,0,0,0,220,7,0,0,0,4,77,69,0,17,4,0,0,0,0,0,0,0,13,42,0,2,1036,20,0,0,75,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21933,4,0,0,0,0,9,0,0,0,220,7,0,0,0,4,77,69,0,17,4,0,0,0,0,0,0,0,13,42,0,2,1036,20,0,0,75,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21934,4,0,0,0,0,9,0,0,0,220,7,0,0,0,4,77,69,0,17,4,0,0,0,0,0,0,0,13,42,0,2,1036,20,0,0,75,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21935,4,0,0,0,0,9,0,0,0,220,7,0,0,0,4,77,69,0,17,4,0,0,0,0,0,0,0,13,42,0,2,1036,20,0,0,75,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21936,4,0,0,0,0,9,0,0,0,220,7,0,0,0,4,77,69,0,17,4,0,0,0,0,0,0,0,13,42,0,2,1036,20,0,0,75,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21937,4,0,0,0,0,9,0,0,0,220,7,0,0,0,4,77,69,0,17,4,0,0,0,0,0,0,0,13,42,0,2,1036,20,0,0,75,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21938,4,0,0,0,0,9,0,0,0,220,7,0,0,0,4,77,69,0,17,4,0,0,0,0,0,0,0,13,42,0,2,1036,20,0,0,75,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21939,4,0,0,0,0,9,0,0,0,220,7,0,0,0,4,77,69,0,17,4,0,0,0,0,0,0,0,13,42,0,2,1036,20,0,0,75,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21940,4,0,0,0,0,9,0,0,0,220,7,0,0,0,4,77,69,0,17,4,0,0,0,0,0,0,0,13,42,0,2,1036,20,0,0,75,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21941,4,0,0,0,0,9,0,0,0,220,7,0,0,0,4,77,69,0,17,4,0,0,0,0,0,0,0,13,42,0,2,1036,20,0,0,75,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21942,4,0,0,0,0,9,0,0,0,220,7,0,0,0,4,77,69,0,17,4,0,0,0,0,0,0,0,13,42,0,2,1036,20,0,0,75,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21943,4,0,0,0,0,9,0,0,0,220,7,0,0,0,4,77,69,0,17,4,0,0,0,0,0,0,0,13,42,0,2,1036,20,0,0,75,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,119,0,11,16,0,0
21944,4,0,0,0,0,11,0,0,0,218,7,0,0,0,2,86,78,0,18,3,0,0,0,0,0,0,0,25,47,2,2,1011,37,0,0,75,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,119,0,12,16,0,0
21945,4,0,0,0,0,11,0,0,0,218,7,0,0,0,2,86,78,0,18,3,0,0,0,0,0,0,0,25,47,2,2,1011,37,0,0,75,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,119,0,12,16,0,0
21946,4,0,0,0,0,11,0,0,0,218,7,0,0,0,2,86,78,0,18,3,0,0,0,0,0,0,0,25,47,2,2,1011,37,0,0,75,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,119,0,12,16,0,0
21947,4,0,0,0,0,11,0,0,0,218,7,0,0,0,2,86,78,0,18,3,0,0,0,0,0,0,0,25,47,2,2,1011,37,0,0,75,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,119,0,12,16,0,0
21948,4,0,0,0,0,11,0,0,0,218,7,0,0,0,2,86,78,0,18,3,0,0,0,0,0,0,0,25,47,2,2,1011,37,0,0,75,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,119,0,12,16,0,0
21949,4,0,0,0,0,11,0,0,0,218,7,0,0,0,2,86,78,0,18,3,0,0,0,0,0,0,0,25,47,2,2,1011,37,0,0,75,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,119,0,12,16,0,0
21950,4,0,0,0,0,11,0,0,0,218,7,0,0,0,2,86,78,0,18,3,0,0,0,0,0,0,0,25,47,2,2,1011,37,0,0,75,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,119,0,12,16,0,0
21951,4,0,0,0,0,11,0,0,0,218,7,0,0,0,2,86,78,0,18,3,0,0,0,0,0,0,0,25,47,2,2,1011,37,0,0,75,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,119,0,12,16,0,0
21952,4,0,0,0,0,11,0,0,0,218,7,0,0,0,2,86,78,0,18,3,0,0,0,0,0,0,0,25,47,2,2,1011,37,0,0,75,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,119,0,12,16,0,0
21953,4,0,0,0,0,11,0,0,0,218,7,0,0,0,2,86,78,0,18,3,0,0,0,0,0,0,0,25,47,2,2,1011,37,0,0,75,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,119,0,12,16,0,0
21954,4,0,0,0,0,11,0,0,0,218,7,0,0,0,2,86,78,0,18,3,0,0,0,0,0,0,0,25,47,2,2,1011,37,0,0,75,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,119,0,12,16,0,0
21955,4,0,0,0,0,11,0,0,0,218,7,0,0,0,2,86,78,0,18,3,0,0,0,0,0,0,0,25,47,2,2,1011,37,0,0,75,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,119,0,12,16,0,0
21956,4,0,0,0,0,11,0,0,0,218,7,0,0,0,2,86,78,0,18,3,0,0,0,0,0,0,0,25,47,2,2,1011,37,0,0,75,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,119,0,12,16,0,0
21957,4,0,0,0,0,11,0,0,0,218,7,0,0,0,2,86,78,0,18,3,0,0,0,0,0,0,0,25,47,2,2,1011,37,0,0,75,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,119,0,12,16,0,0
21958,4,0,0,0,0,11,0,0,0,218,7,0,0,0,2,86,78,0,18,3,0,0,0,0,0,0,0,25,47,2,2,1011,37,0,0,75,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,119,0,12,16,0,0
21959,4,0,0,0,0,11,0,0,0,218,7,0,0,0,2,86,78,0,18,3,0,0,0,0,0,0,0,25,47,2,2,1011,37,0,0,75,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,119,0,12,16,0,0
21960,4,0,0,0,0,11,0,0,0,218,7,0,0,0,2,86,78,0,18,3,0,0,0,0,0,0,0,25,47,2,2,1011,37,0,0,75,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,119,0,12,16,0,0
21961,4,0,0,0,0,11,0,0,0,218,7,0,0,0,2,86,78,0,18,3,0,0,0,0,0,0,0,25,47,2,2,1011,37,0,0,75,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,119,0,12,16,0,0
21962,4,0,0,0,0,11,0,0,0,218,7,0,0,0,2,86,78,0,18,3,0,0,0,0,0,0,0,25,47,2,2,1011,37,0,0,75,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,119,0,12,16,0,0
21963,4,0,0,0,0,11,0,0,0,218,7,0,0,0,2,86,78,0,18,3,0,0,0,0,0,0,0,25,47,2,2,1011,37,0,0,75,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,119,0,12,16,0,0
21964,4,0,0,0,0,11,0,0,0,218,7,0,0,0,2,86,78,0,18,3,0,0,0,0,0,0,0,25,47,2,2,1011,37,0,0,75,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,119,0,12,16,0,0
21965,4,0,0,0,0,11,0,0,0,218,7,0,0,0,2,86,78,0,18,3,0,0,0,0,0,0,0,25,47,2,2,1011,37,0,0,75,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,119,0,12,16,0,0
21966,4,0,0,0,0,11,0,0,0,218,7,0,0,0,2,86,78,0,18,3,0,0,0,0,0,0,0,25,47,2,2,1011,37,0,0,75,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,119,0,12,16,0,0
21967,4,0,0,0,0,11,0,0,0,218,7,0,0,0,2,86,78,0,18,3,0,0,0,0,0,0,0,25,47,2,2,1011,37,0,0,75,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,119,0,12,16,0,0
21968,4,0,0,0,0,10,0,0,0,210,7,0,0,0,1,87,115,0,18,4,0,0,0,0,0,0,0,20,40,0,2,867,47,0,0,75,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,119,0,13,17,0,0
21969,4,0,0,0,0,10,0,0,0,210,7,0,0,0,1,87,115,0,18,4,0,0,0,0,0,0,0,20,40,0,2,867,47,0,0,75,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,119,0,13,17,0,0
21970,4,0,0,0,0,10,0,0,0,210,7,0,0,0,1,87,115,0,18,4,0,0,0,0,0,0,0,20,40,0,2,867,47,0,0,75,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,119,0,13,17,0,0
21971,4,0,0,0,0,10,0,0,0,210,7,0,0,0,1,87,115,0,18,4,0,0,0,0,0,0,0,20,40,0,2,867,47,0,0,75,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,119,0,13,17,0,0
21972,4,0,0,0,0,10,0,0,0,210,7,0,0,0,1,87,115,0,18,4,0,0,0,0,0,0,0,20,40,0,2,867,47,0,0,75,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,119,0,13,17,0,0
21973,4,0,0,0,0,10,0,0,0,210,7,0,0,0,1,87,115,0,18,4,0,0,0,0,0,0,0,20,40,0,2,867,47,0,0,75,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,119,0,13,17,0,0
21974,4,0,0,0,0,10,0,0,0,210,7,0,0,0,1,87,115,0,18,4,0,0,0,0,0,0,0,20,40,0,2,867,47,0,0,75,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,119,0,13,17,0,0
21975,4,0,0,0,0,10,0,0,0,210,7,0,0,0,1,87,115,0,18,4,0,0,0,0,0,0,0,20,40,0,2,867,47,0,0,75,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,119,0,13,17,0,0
21976,4,0,0,0,0,10,0,0,0,210,7,0,0,0,1,87,115,0,18,4,0,0,0,0,0,0,0,20,40,0,2,867,47,0,0,75,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,119,0,13,17,0,0
21977,4,0,0,0,0,10,0,0,0,210,7,0,0,0,1,87,115,0,18,4,0,0,0,0,0,0,0,20,40,0,2,867,47,0,0,75,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,119,0,13,17,0,0
21978,4,0,0,0,0,10,0,0,0,210,7,0,0,0,1,87,115,0,18,4,0,0,0,0,0,0,0,20,40,0,2,867,47,0,0,75,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,119,0,13,17,0,0
21979,4,0,0,0,0,10,0,0,0,210,7,0,0,0,1,87,115,0,18,4,0,0,0,0,0,0,0,20,40,0,2,867,47,0,0,75,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,119,0,13,17,0,0
21980,4,0,0,0,0,10,0,0,0,210,7,0,0,0,1,87,115,0,18,4,0,0,0,0,0,0,0,20,40,0,2,867,47,0,0,75,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,119,0,13,17,0,0
21981,4,0,0,0,0,10,0,0,0,210,7,0,0,0,1,87,115,0,18,4,0,0,0,0,0,0,0,20,40,0,2,867,47,0,0,75,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,119,0,13,17,0,0
21982,4,0,0,0,0,10,0,0,0,210,7,0,0,0,1,87,115,0,18,4,0,0,0,0,0,0,0,20,40,0,2,867,47,0,0,75,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,119,0,13,17,0,0
21983,4,0,0,0,0,10,0,0,0,210,7,0,0,0,1,87,115,0,18,4,0,0,0,0,0,0,0,20,40,0,2,867,47,0,0,75,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,119,0,13,17,0,0
21984,4,0,0,0,0,10,0,0,0,210,7,0,0,0,1,87,115,0,18,4,0,0,0,0,0,0,0,20,40,0,2,867,47,0,0,75,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,119,0,13,17,0,0
21985,4,0,0,0,0,10,0,0,0,210,7,0,0,0,1,87,115,0,18,4,0,0,0,0,0,0,0,20,40,0,2,867,47,0,0,75,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,119,0,13,17,0,0
21986,4,0,0,0,0,10,0,0,0,210,7,0,0,0,1,87,115,0,18,4,0,0,0,0,0,0,0,20,40,0,2,867,47,0,0,75,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,119,0,13,17,0,0
21987,4,0,0,0,0,10,0,0,0,210,7,0,0,0,1,87,115,0,18,4,0,0,0,0,0,0,0,20,40,0,2,867,47,0,0,75,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,119,0,13,17,0,0
21988,4,0,0,0,0,10,0,0,0,210,7,0,0,0,1,87,115,0,18,4,0,0,0,0,0,0,0,20,40,0,2,867,47,0,0,75,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,119,0,13,17,0,0
21989,4,0,0,0,0,10,0,0,0,210,7,0,0,0,1,87,115,0,18,4,0,0,0,0,0,0,0,20,40,0,2,867,47,0,0,75,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,119,0,13,17,0,0
21990,4,0,0,0,0,10,0,0,0,210,7,0,0,0,1,87,115,0,18,4,0,0,0,0,0,0,0,20,40,0,2,867,47,0,0,75,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,119,0,13,17,0,0
21991,4,0,0,0,0,10,0,0,0,210,7,0,0,0,1,87,115,0,18,4,0,0,0,0,0,0,0,20,40,0,2,867,47,0,0,75,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,119,0,13,17,0,0
21992,5,0,0,0,0,10,0,0,0,223,6,0,0,0,0,80,111,0,17,3,0,0,0,0,0,0,0,19,38,0,2,921,40,0,0,75,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,119,0,13,15,0,0
21993,5,0,0,0,0,10,0,0,0,223,6,0,0,0,0,80,111,0,17,3,0,0,0,0,0,0,0,19,38,0,2,921,40,0,0,75,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,119,0,13,15,0,0
21994,5,0,0,0,0,10,0,0,0,223,6,0,0,0,0,80,111,0,17,3,0,0,0,0,0,0,0,19,38,0,2,921,40,0,0,75,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,119,0,13,15,0,0
21995,5,0,0,0,0,10,0,0,0,223,6,0,0,0,0,80,111,0,17,3,0,0,0,0,0,0,0,19,38,0,2,921,40,0,0,75,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,119,0,13,15,0,0
